data,lable
回复@是柠檬茶-:我尝试了，可是闪光灯非常闪眼睛，是我手机问题吗[允悲][跪了] 回复@肖战秘密女友:想问一下这种高清图怎么拍的[笑cry][允悲],1
轻度吗？ http://t.cn/AiTd2JlQ,1
第二张绝了，又酷又美 第二张绝了，又酷又美 @王宝是个大锤子 真的不开眼角也很好看,1
[心][心][心][心][心] 嗯嗯 太谢谢啦 我不知道行不行呢 济南的省立医院的说2万左右 嗯嗯  我看到她们都是5万左右 感觉花销很大 因为我在济南 所以想在济南的   北京杭州这些都太远了  还有路费什么的 可以啊  这个可以打码是吧[可爱][可爱][可爱][可爱] 仙女仙女～  济南有没有什么好的做缩胸手术的医生啊 哈喽哈喽,1
回复@仙女颜究所:这也是，打开任一个视频apo首页推的几乎都是偶像剧，给她们选择的余地少，观众宽容度也不一样。 回复@拔丝地瓜鸭:姐妹那我要给你安利父母爱情，别管这名字，是个群像戏，每个配角都很精彩，老丁德华葛老师姐姐欧阳以及那几个孩子我到现在都记得很清楚他们的脸还有神态[泪] 父母爱情这类剧就可以啊，我看过好几遍了，女主梅婷是个中年演员8，甜甜的偶像剧我还是更愿意看漂亮帅气的小哥哥小姐姐演。 我哭了，我们那菜都是甜的，所以我是活体红烧肉（不是）,1
填充了？？？[费解],1
臉比較長，下巴比較寬，額頭也挺大，不能不流流海，,1
我也是这种眼睛，但是我觉得我的脸盘子偏大，再加上这双眼睛会显得我眼距大 回复@仙女颜究所:双眼皮贴调整一下眼皮的宽度也可以吧？,1
脸短，下巴短怎么办,1
谢谢 嗯嗯好的 没有山根，眼距很宽[泪] 分享图片 [允悲] 这个……影响大不大 分享图片,1
她们俩这个岁数，下垂和法令纹很正常啊！,1
我这样的是不是重度了啊[允悲] http://t.cn/AiT3h5fG,1
啾咪[爱你][爱你][爱你] 谢谢仙女[/ee9091.png][/ee9091.png][/ee9091.png] 分享图片 仙女你好，我是新关注的。看到了你发的一篇内眦赘皮的微博~本来想在评论区询问一下。但是我没有会员不能发图    所以想在私聊里面问一下你，我这种算中度或者严重的么？ 分享图片,1
我的法令纹就是这样长的[泪],1
我眼距有点开 http://t.cn/AiHaTvzj,1
减肥,1
不出门就不洗是说，早上起床直接不洗脸，一直让脸保持在那个状态吗？,1
我这眼睛重度了 http://t.cn/AiTreCEj,1
我这种算轻度吗 http://t.cn/AiTeuym8,1
回复@一只可爱的小杀手:小姐姐用的什么清洁面膜呀[爱你],1
回复@仙女颜究所:典型的韩国小家子五官又真的跟这个风格不配 路人粉表示泫雅现在风格感觉说韩不韩又欧不起来，没有那种大气棱角有韵味的五官还真撑不起来欧美风玻尿酸唇，非要硬凹总感觉不伦不类，光画嘴真的好违和啊，姐姐倒是可以考虑下其他部位跟上啊 回复@仙女颜究所:典型的韩国小家子五官又真的跟这个风格不配 路人粉表示泫雅现在风格感觉说韩不韩又欧不起来，没有那种大气棱角有韵味的五官还真撑不起来欧美风玻尿酸唇，非要硬凹总感觉不伦不类，光画嘴真的好违和啊，姐姐倒是可以考虑下其他部位跟上啊,1
很尖了 http://t.cn/AiTrLRbs,1
这种是不是呀 http://t.cn/AiHhVrn2,1
回复@大可又饿了诶:似的 但是能拥有过也很好啊[泪] @大可又饿了诶 [悲伤]我超想丰唇,1
回复@仙女颜究所:就是想画上扬的眼线，感觉配我这眼睛就是咋画咋别扭，哭了 眼尾有点下垂适合什么眼线呀,1
女儿有点严重.. http://t.cn/AiTrGKtS,1
@五花别睡了 我又想到了决赛直播夜那天截图的她的脸,1
什么时候来西安呀？最近想做眼睛和鼻子呢[可爱],1
回复@仙女颜究所:哈哈哈。阔以 我要减肥,1
回复@龙飞儿爱薇_49683:你身边是不是没有整容的人？？看不出整没整的区别？？？,1
我和仙女有差不多的问题，能私下我告诉哪里做的吗，诚心想知道,1
没错没错没错，宽下巴在此，但是扎头发又总显得呆板幼稚,1
回复@仙女颜究所:是的  我就是眼皮有好几层才那么宽的  所以显的眼睛和眉毛的距离特别短[跪了]画的眼影也看不出来 我也有  一直觉得不好看 http://t.cn/AiT3JHUF 回复@仙女颜究所:一直就有  一三层  一只四层[允悲]要怎么改善啊 回复@未赴之约w:好像就是天生自己的眼睛  没有动过的 回复@未赴之约w:不客气[可爱],1
回复@仙女颜究所:赵丽颖的发际线是咋做的,1
鼻子 嘴巴 羡慕了,1
我是额头窄，就是从眉毛到发际线只有三根手指宽[悲伤]什么发型会比较好，脸有点宽,1
肿眼泡希望眼部脂肪流失一点…… 回复@这个人已经亡:你有双眼皮的[泪]内双的肿泡眼慕了 回复@叮猫法术变变变:那你双眼皮出来了吗,1
回复@原野zzz:中重度演变成了泪沟[跪了] @原野zzz 原来我是这个问题,1
脱发还有一个原因，真菌。药房买那种抗真菌的洗发膏就好，二三十块钱，一小瓶就够,1
！原来是这样亚子！！ 回复@仙女颜究所:关注了[ok] 回复@仙女颜究所:感谢宁！终于找到了我脸看起来大的原因！！！,1
回复@普通一小张:B站上有改善探颈和斜方肌的视频可以跟着练一练,1
敏感肌可用果酸类项目吗[疑问] 敏感肌可用果酸类项目吗[疑问],1
好的，因为目前还未考虑医美。所以大心思还是放在化妆发型这块。谢谢你的耐心解答~非常感谢！ 最后再请教一下，我这种下面部过于厚重得问题，是不是更建议头发扎起来而非披发呀？因为刚刚又阅读了您的那篇关于披发扎发的文章~谢谢你的耐心回复，很抱歉这么啰嗦，因为认真翻了你的每篇文章，觉得博主很专业~ 这种吗 分享图片 嗯嗯，有道理耶~谢谢！我昨天翻到你早前的微博有你的自拍，哇真的是仙女啊，你好漂亮~~~~ 有个疑问请教下，看了也不少博主文章都会说鼻子大不要刘海，腮帮大不要刘海这种根据五官去判断发型这样子。为什么博主这时候会推荐我去忽略五官而是从大的脸型轮廓来改善呀？ 这篇文章我昨天有认真读过的 嗯，上宽下窄这样对吗？剪那种空气刘海＋头顶及两旁弄宽松就可以比较改善对吗？ 我今天就听你的建议把头发扎起来啦~因为毕竟跟辛芷蕾比我的鼻子没有她好看，我的鼻翼还是挺宽的… 下面部厚重的问题我会听取你的意见发型上以扎发为主的。 嗯，所以从你的角度是建议我可以留刘海的对吗？因为我一直矛盾得点在于  我觉得自己五官比较男性化然后留刘海会不会很违和，特别是空气刘海那种比较软妹的… 你看我眼镜可以遮住 分享图片 仙女??博主，我想问下如果眼镜已经可以遮盖颧骨外突的话，依照我的整个脸部轮廓整体气质来看得话，我还有必要去剪个八字刘海或者空气刘海遮盖突颧骨吗？,1
回复@仙女颜究所:两边眼皮双的不一样啊 那我这个属于哪一种，感觉有点儿又不对称 http://t.cn/AiT1WbZg,1
还有卧蚕,1
骨架是天生的，有些人不吃也没有直角肩啊 杨紫无眼妆更好看 不侧卧真的睡不着,1
发际线高，脸大怎么拯救？,1
回复@今天我猫狗双全了嘛:麻烦你，请你，你不喜欢是你的事，你有必要跟我讲那么多干嘛，你不喜欢不影响我喜欢，谢谢,1
法令纹是鼻基底凹陷导致的吧[笑cry],1
回复@是大肉我呀:城市猎人的时候刚刚好 回复@一尾鱼儿哟:生病+整容吧 说没整的需要看看眼科了,1
眼窝脂肪可以填充吗,1
宽额头，脸有点长，怎么看脸都很大[允悲],1
好呢，了解了，谢谢！ 您好，我想咨询一下，“整过下巴的人没有核桃纹”这种说法可信吗？谢谢。,1
眼头有一个很大的褶，去年10月份开的眼角，这是不是要去修复啊[泪] http://t.cn/AiTkHpHz,1
回复@寻寻觅觅终当归:我也是这样的脸型，扎头发脸小，披头发显老[悲伤] 为什么有些人眼型特别好看，但是生活中就很无神，但是有些眼型不完美也不是很大，但是就是很有神很灵气,1
蛮严重的现在泪沟也严重咋办呢,1
很多变美小方法看似简单，其实坚持下来也很不容易呢～,1
马思纯的鼻子太出戏了……,1
回复@白掌和绿萝:同咬肌大[泪][泪]只能医美吗,1
感觉是化妆效果，眼影强调眼窝的......,1
爱了爱了 回复@仙女颜究所:哇 谢谢小姐姐 可以私发嘛 不是会员 发不了评论[泪] 我感觉我眼距也好宽 好想开眼角,1
回复@仙女颜究所:建议你去预约个好点的医生吼腿都没过胸，韩国人死绝了才能轮到这位姐吹腿精 http://t.cn/AiTygXjH 回复@丢丢丢手绢手绢不见了:他腿见过真人确实非常长，有没有110不晓得 回复@丢丢丢手绢手绢不见了:李宣美的比例不行，详情看8-10 02:24我回复你的图片[嘻嘻] 回复@丢丢丢手绢手绢不见了:你都说了是比例[晕] 回复@丢丢丢手绢手绢不见了:再说一句实话，170以下没有长腿 回复@丢丢丢手绢手绢不见了:我寻思李宣美咋样也算不上长腿啊，无论什么观点啊，除非衣服搭配好了，鞋跟够高，脚背算上，找好角度 回复@丢丢丢手绢手绢不见了:那你不如去问吴亦凡粉丝[嘻嘻]吴亦凡都没110李宣美哪里来的110[嘻嘻] 回复@丢丢丢手绢手绢不见了:男的还有??，你把??减了 回复@仙姑何仙姑:知道啥叫盆骨吗？腿长从裆算起 回复@七月怪人a:节目上量的110cm吗哈哈哈哈哈哈哈哈哈哈哈哈绝了吴亦凡身高187也才腿长110cm吧黑人女模特顶级身材的才108cm，李宣美一六几的身材敢吹110cm绝了绝了。量腿长连盆骨都算进去，她怎么不把高跟鞋鞋跟也算进去呢 回复@楠楠自语个鬼啦:不算吗？ http://t.cn/AiTy3dFh 回复@仙女颜究所:李宣美？？？哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈营销上头了五五分都是腿精，建议你这个营销号换位聪明点的皮下,1
亲爱的 麻烦问一下泪沟怎么去呢 如果填充的话用什么比较好呢,1
回复@可爱究极体:知道多少钱么,1
回复@杜小娴要当排骨精:身材这东西难说，一般虎背熊腰的大多都是胸大哈哈，上身胖的却是个腿精，总得有优点吧反正，看开点呗，健康就行哈哈 回复@杜小娴要当排骨精:有的人生来就骨架大呀，瘦到只剩下骨架它也和纤细的人比不了的，天生的东西没法说，你胖了能减肥，你骨架大也不能拆两根骨头呀[二哈],1
短胖 下颚骨（应该说是有点方的脸）  应该得刘海吧[失望],1
好滴～我去研究眼霜啦 平时不贴双眼皮贴的 真的就是越来越这样了[允悲] 我没贴过 [泪]是的 才注意到那么恐怖啊 好[允悲]买眼霜去 [允悲] 因为现在眼部暗沉超级严重，整个眼皮都是黄的 分享图片 原相机下很明显 是这样的有时候，很苦恼。还没单眼皮好看 我也怀疑?? 有时候一睁眼双眼皮褶子都出来了 现在眼皮越来越双了 好滴好滴 泪阜这个暴露明显，是不是不太好[允悲] 群号是多少呢 [馋嘴]谢谢～ 这个做医美改善会好些吗 分享图片 分享图片 [允悲][允悲][允悲]这样是不是明显点了呢 好的，谢谢呢，因为我眼部暗沉了，下面眼袋上面眼皮都是黄的 我是想过两年去割眼袋的其实 照片可能不明显 就是眼袋 谢谢仙女！果断关注啦 分享图片 平时就是眼袋很深[允悲] 这个怎么改善呢 分享视频,1
回复@小贺小贺越吃越饿:一样，我一只眼睛会，一只不会,1
上庭长 中庭长 下庭也不短 只能疯狂画卧蚕 http://t.cn/AiHNxPHs,1
好，谢谢 群号是多少？ [笑cry] 医院也很多，眼花缭乱的 我是广东省的，这种对症的正规医院有哪些？ 靠敷和涂，中药内调可以祛斑吗 感觉你懂很多，看了你很多文章，所以相信你 想问下您，祛斑相对比较好的方法是什么？ 所以激光也不敢 我担心的只有后遗症和复发率 认识的 有好多客人是真的祛除了 我都怀疑，但不用像激光那样结疤，好吸引，但了怀疑 我们这有间美容院，新做过许多案例，现在最新的祛斑方案是敷名贵中药面膜，早晚涂她们给的面霜，说28天包祛斑 激光啥的那些我身边的人做过，几乎都复发了 斑是不是不能完全祛除啊？ 想请教您几个问题 你好，不知怎么称呼你，就叫你所长吧,1
还是肖战的眼睛好看[太开心],1
你好小姐姐 我是在罗小强那里做眉弓做毁了  [悲伤] 您能帮我发一下我的照片让大家避避坑吗,1
神经酰胺 玻尿酸 甘草提取物 对过敏后皮肤屏障受损有帮助，丝塔芙 cerave 薇诺娜 玉泽 启初 至本，是不稳定肌肤护肤首选。基础护理很重要。不稳定时期不要用成分复杂护肤品。做好物理防晒。,1
我吃了一款叫弹性蛋白和胶原蛋白的补品，效果挺好的，一个月毛孔都变小了 回复@橘饼干:营养美学,1
回复@嘚瑟个劲劲儿:认同，哈哈～应该整容了,1
我用的是佳洁士的牙贴，结果全身过敏送医院了[允悲]当时23岁吧。当天是3月8日。结果没有算病假，算妇女节[吃惊]23岁就已经是老妇女了，我哭晕在病床上[泪]所以我一点也不介意被别人说又老又丑。本人就不是16岁啊!我的牙齿矫正，美白，保养账单啊估计要几页纸也打不完[哪吒委屈]不加班到半夜谁买单啊,1
形成泪沟要怎么办啊,1
回复@坐不住的晶啊晶:你用的什么东西可以推荐一下吗？我现在化妆都遮不住了 回复@坐不住的晶啊晶:小姐姐你的雀斑是怎么治好的啊？,1
我这个算么 http://t.cn/AiTBv1ri,1
上中下庭接近1：1：1算下庭长吗[泪]听说最好的比例是1：1：0.8[泪] 那我不敢关灯睡觉，灯暗一点也不行的孩子咋办[泪][泪],1
回复@NEI哦-:王心凌好像不是因为整容崩的，是得了什么病才导致脸崩的 回复@NEI哦-:王心凌好像不是因为整容崩的，是得了什么病才导致脸崩的,1
我的好像是中重度内眦了，很容易有皱纹，这可咋办[可怜] http://t.cn/AiTd7rSX,1
回复@仙女颜究所:[允悲]其实就贴过两次，因为我这种眼睛…能贴好真是奇迹[悲伤] 我不仅内眦，我还赘皮[悲伤]还都是重度！贴个双眼皮贴感觉眼睛都要变轻！视野都变大了[泪],1
